time,open,high,low,close
2003-08-21,1.4017,1.40685,1.4017,1.40685
2003-08-22,1.40685,1.40685,1.4011,1.4011
2003-08-25,1.402,1.402,1.40155,1.40155
2003-08-26,1.40155,1.40155,1.3938,1.3938
2003-08-27,1.3938,1.40245,1.3938,1.40245
2003-08-28,1.40245,1.40245,1.39515,1.39515
2003-08-29,1.39515,1.39515,1.3865,1.3865
2003-09-01,1.3849,1.3849,1.3785,1.3785
2003-09-02,1.3785,1.39355,1.3785,1.39355
2003-09-03,1.39355,1.39355,1.37885,1.37885
2003-09-04,1.37885,1.37885,1.37205,1.37205
2003-09-05,1.37205,1.37205,1.3685,1.3685
2003-09-08,1.3704,1.37455,1.3704,1.37455
2003-09-09,1.37455,1.37455,1.36695,1.36695
2003-09-10,1.36695,1.36805,1.36695,1.36805
2003-09-11,1.36805,1.37045,1.36805,1.37045
2003-09-12,1.37045,1.37045,1.3654,1.3654
2003-09-15,1.3651,1.36645,1.3651,1.36645
2003-09-16,1.36645,1.36905,1.36645,1.36905
2003-09-17,1.36905,1.36905,1.36655,1.36655
2003-09-18,1.36655,1.36655,1.36115,1.36115
2003-09-19,1.36115,1.36115,1.3487,1.3487
2003-09-22,1.3431,1.3506,1.3431,1.3506
2003-09-23,1.3506,1.357,1.3506,1.357
2003-09-24,1.357,1.357,1.34935,1.34935
2003-09-25,1.34935,1.34935,1.34915,1.34915
2003-09-26,1.34915,1.3532,1.34915,1.3532
2003-09-29,1.3539,1.3539,1.3515,1.3515
2003-09-30,1.3515,1.3521,1.3515,1.3521
2003-10-01,1.3521,1.3521,1.34725,1.34725
2003-10-02,1.34725,1.34725,1.34045,1.34045
2003-10-03,1.34045,1.3437,1.34045,1.3437
2003-10-06,1.34515,1.34515,1.3407,1.3407
2003-10-07,1.3407,1.3407,1.3319,1.3319
2003-10-08,1.3319,1.3344,1.3319,1.3344
2003-10-09,1.3344,1.3391,1.3344,1.3391
2003-10-10,1.3391,1.3391,1.3209,1.3209
2003-10-13,1.3198,1.3198,1.3197,1.3197
2003-10-14,1.3197,1.3241,1.3197,1.3241
2003-10-15,1.3241,1.3277,1.3241,1.3277
2003-10-16,1.3277,1.3277,1.31855,1.31855
2003-10-17,1.31855,1.31855,1.3157,1.3157
2003-10-20,1.3138,1.3204,1.3138,1.3204
2003-10-21,1.3204,1.3204,1.3159,1.3159
2003-10-22,1.3159,1.3159,1.3035,1.3035
2003-10-23,1.3035,1.30765,1.3035,1.30765
2003-10-24,1.30765,1.30765,1.3072,1.3072
2003-10-27,1.3075,1.3112,1.3075,1.3112
2003-10-28,1.3112,1.3112,1.3095,1.3095
2003-10-29,1.3095,1.3115,1.3095,1.3115
2003-10-30,1.3115,1.3157,1.3115,1.3157
2003-10-31,1.3157,1.3185,1.3157,1.3185
2003-11-03,1.3195,1.3329,1.3195,1.3329
2003-11-04,1.3329,1.3329,1.329,1.329
2003-11-05,1.329,1.3323,1.329,1.3323
2003-11-06,1.3323,1.33835,1.3323,1.33835
2003-11-07,1.33835,1.33835,1.3231,1.3231
2003-11-10,1.3225,1.3225,1.3123,1.3123
2003-11-11,1.3123,1.3123,1.3122,1.3122
2003-11-12,1.3122,1.3122,1.3041,1.3041
2003-11-13,1.3041,1.3041,1.29935,1.29935
2003-11-14,1.29935,1.3024,1.29935,1.3024
2003-11-17,1.3029,1.3126,1.3029,1.3126
2003-11-18,1.3126,1.3126,1.2995,1.2995
2003-11-19,1.2995,1.3049,1.2995,1.3049
2003-11-20,1.3049,1.3049,1.3018,1.3018
2003-11-21,1.3018,1.3023,1.3018,1.3023
2003-11-24,1.3017,1.3194,1.3017,1.3194
2003-11-25,1.3194,1.3194,1.3104,1.3104
2003-11-26,1.3104,1.3104,1.30415,1.30415
2003-11-27,1.30415,1.30735,1.30415,1.30735
2003-11-28,1.30735,1.30735,1.2988,1.2988
2003-12-01,1.2997,1.3034,1.2997,1.3034
2003-12-02,1.3034,1.3034,1.29815,1.29815
2003-12-03,1.29815,1.29955,1.29815,1.29955
2003-12-04,1.29955,1.31215,1.29955,1.31215
2003-12-05,1.31215,1.31215,1.3052,1.3052
