time,open,high,low,close
2004-02-11,1.23565,1.23565,1.22985,1.22985
2004-02-12,1.22985,1.2305,1.22985,1.2305
2004-02-13,1.2305,1.2383,1.2305,1.2383
2004-02-16,1.2366,1.2366,1.23355,1.23355
2004-02-17,1.23355,1.23355,1.22715,1.22715
2004-02-18,1.22715,1.24425,1.22715,1.24425
2004-02-19,1.24425,1.24425,1.2394,1.2394
2004-02-20,1.2394,1.2601,1.2394,1.2601
2004-02-23,1.262,1.262,1.25685,1.25685
2004-02-24,1.25685,1.25685,1.24165,1.24165
2004-02-25,1.24165,1.25975,1.24165,1.25975
2004-02-26,1.25975,1.26775,1.25975,1.26775
2004-02-27,1.26775,1.26775,1.2621,1.2621
2004-03-01,1.2624,1.26845,1.2624,1.26845
2004-03-02,1.26845,1.29535,1.26845,1.29535
2004-03-03,1.29535,1.29535,1.29415,1.29415
2004-03-04,1.29415,1.29415,1.29345,1.29345
2004-03-05,1.29345,1.29345,1.2761,1.2761
2004-03-08,1.2748,1.2748,1.27415,1.27415
2004-03-09,1.27415,1.28245,1.27415,1.28245
2004-03-10,1.28245,1.2871,1.28245,1.2871
2004-03-11,1.2871,1.2871,1.2702,1.2702
2004-03-12,1.2702,1.2834,1.2702,1.2834
2004-03-15,1.2793,1.2793,1.27525,1.27525
2004-03-16,1.27525,1.27825,1.27525,1.27825
2004-03-17,1.27825,1.27825,1.27725,1.27725
2004-03-18,1.27725,1.27725,1.2569,1.2569
2004-03-19,1.2569,1.27,1.2569,1.27
2004-03-22,1.2701,1.2701,1.25845,1.25845
2004-03-23,1.25845,1.25885,1.25845,1.25885
2004-03-24,1.25885,1.27665,1.25885,1.27665
2004-03-25,1.27665,1.27965,1.27665,1.27965
2004-03-26,1.27965,1.2846,1.27965,1.2846
2004-03-29,1.2848,1.2848,1.28415,1.28415
2004-03-30,1.28415,1.28415,1.2816,1.2816
2004-03-31,1.2816,1.2816,1.26525,1.26525
2004-04-01,1.26525,1.26525,1.26345,1.26345
2004-04-02,1.26345,1.29,1.26345,1.29
2004-04-05,1.2913,1.30395,1.2913,1.30395
2004-04-06,1.30395,1.30395,1.28945,1.28945
2004-04-07,1.28945,1.28945,1.27695,1.27695
2004-04-08,1.27695,1.28205,1.27695,1.28205
2004-04-09,1.28205,1.28205,1.2819,1.2819
2004-04-12,1.2818,1.28225,1.2818,1.28225
2004-04-13,1.28225,1.29955,1.28225,1.29955
2004-04-14,1.29955,1.29955,1.29805,1.29805
2004-04-15,1.29805,1.29805,1.29515,1.29515
2004-04-16,1.29515,1.29515,1.2949,1.2949
2004-04-19,1.291,1.291,1.2892,1.2892
2004-04-20,1.2892,1.31155,1.2892,1.31155
2004-04-21,1.31155,1.31295,1.31155,1.31295
2004-04-22,1.31295,1.31295,1.30855,1.30855
2004-04-23,1.30855,1.3148,1.30855,1.3148
2004-04-26,1.3176,1.3176,1.30715,1.30715
2004-04-27,1.30715,1.30715,1.29875,1.29875
2004-04-28,1.29875,1.30675,1.29875,1.30675
2004-04-29,1.30675,1.30675,1.29295,1.29295
2004-04-30,1.29295,1.2954,1.29295,1.2954
2004-05-03,1.2951,1.30035,1.2951,1.30035
2004-05-04,1.30035,1.30035,1.28135,1.28135
2004-05-05,1.28135,1.28135,1.27425,1.27425
2004-05-06,1.27425,1.28365,1.27425,1.28365
2004-05-07,1.28365,1.302,1.28365,1.302
